id,created_at,text,fsq_id
5d4fa96fb510fe0008eb8cf0,2019-08-11T05:36:47.000Z,The spicy saucy fried chicken is amazing! The slaw has nuts and a tangy dressing which compliments the friend chicken well.,579974d3498e5111b0131419
58f62ba1acb00b759ffd5a43,2017-04-18T15:07:13.000Z,All fried chicken is gluten free and freaking awesome. You can walk away super full and satisfied for very little cost!,579974d3498e5111b0131419
57be85ea498ed3bb9ab228e2,2016-08-25T05:45:14.000Z,Decent fried chicken (and nice to have a fried chicken joint downtown for late cravings). The real standouts were the coleslaw and the spicy pickled onions on the dirty fries!,579974d3498e5111b0131419
5bf2ce764aa3f80039770947,2018-11-19T14:53:42.000Z,Good old fried chickens - surprisingly good! - served in a funky bar feel. Still its greasy food and probably it is bad for you; but the chicken is juicy and so-so good. 🍗,579974d3498e5111b0131419
583beaa52896a2502e9e6058,2016-11-28T08:28:21.000Z,The cornbread Mac and cheese is the winner,579974d3498e5111b0131419
593d8bd1646e380f3fe1501d,2017-06-11T18:28:33.000Z,"They do gluten free fried chicken in a dedicated fryer, and are quite knowledgable about the other options on their menu.",579974d3498e5111b0131419
59cc06d43b8307710f915a0c,2017-09-27T20:15:16.000Z,"Awesome cocktails, food was okay. More hype than quality, but it is fried chicken :)",579974d3498e5111b0131419
5809c44238fad886df19d112,2016-10-21T07:31:14.000Z,"Fried chicken was ok. It was better if you added the hot sauce, but good fried chicken shouldn't need that.",579974d3498e5111b0131419
5a5fa7c597cf5a379fca2d28,2018-01-17T19:45:09.000Z,Unreal fried chicken.,579974d3498e5111b0131419
57cc93e9498ea650ef63f5e8,2016-09-04T21:36:41.000Z,Pretty good chicken. Staff not friendly but lost looking.,579974d3498e5111b0131419
53e6b531498e1f3f1a146cad,2014-08-09T23:56:33.000Z,Nice park to leave your dog run off leash... Btw this below its chewy (my dog),4aa9d826f964a5206b5520e3
564c9e1f498ef243d657759b,2015-11-18T15:49:51.000Z,"Great dog park, with water fountains at the west end for the pups during warm months.  It's very well used though, so can get quite muddy.",4aa9d826f964a5206b5520e3
51aa2062498e5c2e34efc127,2013-06-01T16:25:06.000Z,"Best playground on a rainy day, all the equipment is under the bridge. Bring a jacket though, it's breezy.",4aa9d826f964a5206b5520e3
5056095be4b017bb26e4cec3,2012-09-16T17:16:11.000Z,The City of Vancouver is proposing changes to Coopers park. Visit the City's website and voice your opinion.  http://vancouver.ca/parks-recreation-culture/coopers-park-dog-park.aspx,4aa9d826f964a5206b5520e3
520ad9c611d2cff53eb51e2b,2013-08-14T01:13:42.000Z,The best dog park in the city lots of room.,4aa9d826f964a5206b5520e3
4c0e5b0c336220a17708cc77,2010-06-08T15:00:28.000Z,"Great place to let your dog run off leash, as it's not near any busy streets & is an official dog park.",4aa9d826f964a5206b5520e3
54bc11f0498ec3f6765fa18f,2015-01-18T20:05:04.000Z,Dog Park for yaletowners,4aa9d826f964a5206b5520e3
4ff9dc17e4b0734a7bccdb08,2012-07-08T19:14:31.000Z,"Anyone know what this structure is, I have always wondered?",4aa9d826f964a5206b5520e3
53f1005b498e3a762f757536,2014-08-17T19:19:55.000Z,Two fountains for thirsty pups!,4aa9d826f964a5206b5520e3
4f0b8a22e4b09a3e191bca9a,2012-01-10T00:45:22.000Z,Try Fresh Bowl on Pacific blvd.,4aa9d826f964a5206b5520e3
5b624eee1c675b002c4e4793,2018-08-02T00:23:10.000Z,"An Enjoyable dinner, delicious food,  superb service: attentive, observant, and not intrusive really professional. Only if you prefer a more tranquil place to dine, you may find it a bit too busy.",59d195e16f706a3692499c29
5a9f66a8aa6c957045721481,2018-03-07T04:12:24.000Z,Great kids menu and one of the only restaurants that allow minors in the casino,59d195e16f706a3692499c29
624a6169318be23026340c4a,2022-04-04T03:09:29.000Z,"Although slightly pricey, it’s more than worth it!! All the plates we had were great! Specially the Chinook Chowder",59d195e16f706a3692499c29
5d645cd3a170600006697923,2019-08-26T22:27:31.000Z,Happy Hour Food:M-F 3:30 p.m. – 6:00 p.m. & 9:30 p.m. – 10:30 p.m. Happy Hour Drinks: Daily from 3:30 p.m. – 6:00 p.m. & 9:30 p.m. to close.,59d195e16f706a3692499c29
5c6c74df06fb60002c523745,2019-02-19T21:27:59.000Z,"Brunch was ok, not great. Portions are small. Hollandaise sauce on the eggs benedict was pretty un-inspiring. Decor and atmosphere is good.",59d195e16f706a3692499c29
600798b89f3b4579a6bd714c,2021-01-20T02:43:04.000Z,"Love that juice , feels so refreshing",59d195e16f706a3692499c29
5aff22063e67414fce29b621,2018-05-18T18:57:10.000Z,Good taste! Nice atmosphere ~,59d195e16f706a3692499c29
60079893820ce968d472dcf0,2021-01-20T02:42:27.000Z,Simple but very tasty,59d195e16f706a3692499c29
5a4f07a0c9a51750305007d7,2018-01-05T05:05:36.000Z,The desserts and incredible.,59d195e16f706a3692499c29
62e816f98895aa3a1d3e8904,2022-08-01T18:10:01.000Z,Great Brunch and ambience!,59d195e16f706a3692499c29
5d40e20e195ab100080437a5,2019-07-31T00:34:22.000Z,"Grandma's Tiramisu and Passion Fruit were awesome, as well as affogato (with tiramisu gelato instead of vanilla). The staff was polite and friendly 😊 I can't wait to try the lavender one! 😍",5ce1a82d2a7ab6002b5398fc
5d6e6fc9d5696200061c39ef,2019-09-03T13:51:05.000Z,"Delicious! So much so, we visited twice on our trip to Vancouver. My favorites were the Pistachio and the Cherry Nikka.",5ce1a82d2a7ab6002b5398fc
55d787cb498ede18edc75216,2015-08-21T20:19:23.000Z,This place will melt all your worries away. The atmosphere is so laid back and relaxing. Love the lounge music and silence.,4aaabe01f964a5202b5720e3
55f396bc498e0699a5ad741c,2015-09-12T03:06:36.000Z,"I always order Spicy Salmon/tuna combo, SS Sweet Tempura Rolls, and avocado roll on the side. Love it!",4aaabe01f964a5202b5720e3
50f73e4ee4b02591acf8f889,2013-01-16T23:57:02.000Z,The Alaska Roll is amazing! Great quality sushi at reasonable prices. My favorite sushi spot in downtown Vancouver.,4aaabe01f964a5202b5720e3
54cbf9be498e5656db3a8062,2015-01-30T21:38:06.000Z,Try the Spicy Maguro Sake Don. It's spicy salmon and tuna on steamed white rice. Yummy!,4aaabe01f964a5202b5720e3
4f2b1aa8e4b0f6161a5ba006,2012-02-02T23:22:16.000Z,"My favourite order - spicy tuna & salmon sashimi, Alaska roll, spicy chop scallop roll and dynamite roll",4aaabe01f964a5202b5720e3
5008cc83e4b00e31374a43fc,2012-07-20T03:12:03.000Z,Ebi Mango Roll is excellent! They also have the best Miso Soup.,4aaabe01f964a5202b5720e3
54c2c9c5498ecc6171b772b7,2015-01-23T22:23:01.000Z,Try their Spicy Tuna/Salmon combo. Oh sooooooooo good!!,4aaabe01f964a5202b5720e3
5b5696145bf1b30024adc3c1,2018-07-24T02:59:32.000Z,"Alaska roll, aburi oshi (pressed box) salmon",4aaabe01f964a5202b5720e3
59e67f4da6031c4fcf1dab19,2017-10-17T22:08:13.000Z,They have really good sashimi there,4aaabe01f964a5202b5720e3
56083b9f498e94f0f3bf9590,2015-09-27T18:55:27.000Z,Sashimi bento box is a decent dinner for one.,4aaabe01f964a5202b5720e3
5dddde1820baef0006093144,2019-11-27T02:23:20.000Z,"I loved their Bolognese it was delicious..I’ll definitely go again to try their other dishes..Btw the restaurant has a lovely ambience, it would be a great choice for special nights..",4aa7ec7cf964a520064e20e3
5287d11a11d2a7ff9fdc44bb,2013-11-16T20:10:02.000Z,"Yummy food, Italian environment, free bread, and free escargot, and free mushroom merengue.",4aa7ec7cf964a520064e20e3
544c6036498ec2ef3f164710,2014-10-26T02:45:10.000Z,This guy know a lot about wine! Great guy! #trusthim,4aa7ec7cf964a520064e20e3
4b3ec27470c603bb45b88fb4,2010-01-02T03:50:12.000Z,"attended a wedding at this restaurant and the food was really good. if they still offer the pumpkin ravioli, you should definitely order it.",4aa7ec7cf964a520064e20e3
5702cff0498ee6303a16d084,2016-04-04T20:34:56.000Z,"Steak, desserts, and accommodating for food allergies",4aa7ec7cf964a520064e20e3
53940d2c498e29ee4f0d13dd,2014-06-08T07:13:48.000Z,Great selections of Sauternes!,4aa7ec7cf964a520064e20e3
4f18c3f948a9675b75d0ac3a,2012-01-20T01:31:37.000Z,White chocolat cheesecake. So good!,4aa7ec7cf964a520064e20e3
4c3be77917f2ef3be2da80f4,2010-07-13T04:11:37.000Z,their cheesecake is BOMB .. small but mmmmmm delicious,4aa7ec7cf964a520064e20e3
4b89e2e870c603bbe03893b4,2010-02-28T03:28:40.000Z,Sit at the classy bar and order a nice glass of prosecco. Now isn't this civilized!,4aa7ec7cf964a520064e20e3
4ed1ea794690a03b5f3bbe67,2011-11-27T07:44:57.000Z,Tip:Gluten friendly,4aa7ec7cf964a520064e20e3
59a22c726f706a206b5d0ef0,2017-08-27T02:20:34.000Z,"Superb downtown location with excellent facilities, excellent food and drink and superb views of all the Vancouver Whitecaps action. They'll even open the roof on summer nights. What's not to love?",4aa6f277f964a520964b20e3
5b678346a87921002c7509cf,2018-08-05T23:07:50.000Z,"Check out a Whitecaps game- seats are decently priced and the environment is always fun. If you are in 248-204ish this is a STANDING SECTION. Lots of fun, music and fans chanting",4aa6f277f964a520964b20e3
5b94b0988194fc002c0d45a2,2018-09-09T05:33:12.000Z,"Great stadium, lots of freebies if you arrive early on game day. Typical expensive food and drink but that’s to be expected.",4aa6f277f964a520964b20e3
4ecff9182c5bc35056711a96,2011-11-25T20:22:48.000Z,"Go Lions, go! We're incredibly jealous if you've scored seats to the Grey Cup game against the Winnipeg Blue Bombers. View our stories, photo galleries, videos and more here: http://theprov.in/tf7kSg",4aa6f277f964a520964b20e3
5abdb709cd441c20bead7d6a,2018-03-30T04:03:21.000Z,Fantastic atmosphere and some good soccer.,4aa6f277f964a520964b20e3
4f210ecae4b03871f8a991af,2012-01-26T08:28:58.000Z,"Home to the BC Lions, this stadium at False Creek is the world's largest air-supported stadium. Catch games, concerts, and other shows here, and don't miss their more than 40 concessions.",4aa6f277f964a520964b20e3
500a168be4b02f47f6b18ba2,2012-07-21T02:40:11.000Z,You take the long line; I take the short line; I'll have my beer before You! For beer is my true love and cheering on the Caps on the bonny bonny grass of the Southside,4aa6f277f964a520964b20e3
537461a9498e7972c0c3b5a2,2014-05-15T06:41:45.000Z,Southside is the best side :),4aa6f277f964a520964b20e3
4fb7b5b0e4b07562f775c139,2012-05-19T15:01:04.000Z,BC Place Stadium was home for the Vancouver Opening Ceremony in 2010. Check-in to BC Place on Olympic Day June 23 and be part of Olympic history!,4aa6f277f964a520964b20e3
4e3746a5e4cdedd4a1b0a622,2011-08-02T00:36:53.000Z,"Will really look forward to when the newly roofed and redone BC Place Stadium is done. In one fell swoop, it will go from being a dingy eyesore to a glitterin crown of sports in our town.",4aa6f277f964a520964b20e3
590002274382ab10a7d47010,2017-04-26T02:12:55.000Z,Charles is amazing. Pet and child friendly.,4aa7dde4f964a520b34d20e3
4d631dcad0c5a090999d34e1,2011-02-22T02:22:02.000Z,Michelle Morrison is AMAZING!  I have been going to see her for over 5 years and I have people stop and ask me about my hair color.,4aa7dde4f964a520b34d20e3
4f7fd0c3e4b085b99a5fbbc1,2012-04-07T05:29:39.000Z,Pet friendly. Feel free to bring 'em,4aa7dde4f964a520b34d20e3
4c0852e5340720a15b078393,2010-06-04T01:12:05.000Z,Nadia domany is the BEST if you're looking to be blondeified!,4aa7dde4f964a520b34d20e3
61368d66e00b7743afdfbf8e,2021-09-06T21:51:34.000Z,"Fantastic food, probably my favourite breakfast spot & I am so excited for this to come to Toronto. I got the Chasing Chickens breakfast poutine which was delicious",5cd9e07fd176e9003299b498
5d5e2bb81fc6430006d66fcf,2019-08-22T05:44:24.000Z,Just perfect! I ordered Canada eh!? It seems small but other portions were big big! BTW maple syrup with back bacon is just mind blowing! That maybe explains the name :) totally worth the wait.,5cd9e07fd176e9003299b498
5e02abcef3dabc00070fae24,2019-12-25T00:22:38.000Z,Simply terrific - and extremely well presented - pierogis with duck. Friendly service. Bit of a wait,5cd9e07fd176e9003299b498
5fd17cc13a23171ea37db24e,2020-12-10T01:41:21.000Z,Gluten free Benny with free range eggs and fingerling potatoes was so good. Breve latte also gets a thumbs up. ✔️,5cd9e07fd176e9003299b498
600793e992f71525e3ac83de,2021-01-20T02:22:33.000Z,"My customised bowl , healthy and light . Smoked salmon , avocado , spinach , fries and green dressing",5cd9e07fd176e9003299b498
5ce03521a22db7002c63adb9,2019-05-18T16:38:57.000Z,"Food is pretty standard... breakfast poutine is novel, eggs bennies on croissants is pedestrian. So food wise, not bad. But REALLY EXPENSIVE for what you get. Go to Bon's Off Broadway instead.",5cd9e07fd176e9003299b498
5db382119229b8000790a8b1,2019-10-25T23:15:29.000Z,Best brunch place for me thus far! Croque Madame and the truffled crepe were great!!,5cd9e07fd176e9003299b498
5d75be1465741900069dde75,2019-09-09T02:51:00.000Z,"Nutella French toast and the ""Do not even want to go there""",5cd9e07fd176e9003299b498
6007941e44f85b557d1ab5ed,2021-01-20T02:23:26.000Z,Avocado + spinach + smoked salmon and benny,5cd9e07fd176e9003299b498
62db25cf9cf826000eac2c7a,2022-07-22T22:33:51.000Z,Usual brunch fare. The omelette was ok but underwhelming. Could’ve made it myself at a fraction of its cost.,5cd9e07fd176e9003299b498
5207925c498e5fe096891ef7,2013-08-11T13:32:12.000Z,Get here early to reserve your bike before going for brunch if you want to rent one wknds. They go fast.,4ac8e0f8f964a52006bd20e3
62db27892765a8379836cd89,2022-07-22T22:41:13.000Z,Perfect sunset walk/bike/jog spot. Bring your dogs!!!,4ac8e0f8f964a52006bd20e3
55334357498e986dc10256b8,2015-04-19T05:55:35.000Z,Nice park water walk and views,4ac8e0f8f964a52006bd20e3
5278c74511d2811b0c2a2b3c,2013-11-05T10:24:05.000Z,Beautiful scenery to take a stroll.,4ac8e0f8f964a52006bd20e3
4ded9ec41f6e0f9053e7bcd8,2011-06-07T03:45:08.000Z,Beware of cyclists who ride on the pedestrian side of the seawall.,4ac8e0f8f964a52006bd20e3
514f7e4ae4b0ac5215fdc639,2013-03-24T22:29:30.000Z,Beware of pedestrians who walk in the bike path.,4ac8e0f8f964a52006bd20e3
54bc1229498e810feb3ad6d2,2015-01-18T20:06:01.000Z,"Nice place to walk, to jog",4ac8e0f8f964a52006bd20e3
5cc7a0d57d8497002c0ac55e,2019-04-30T01:11:49.000Z,Eye catching,4ac8e0f8f964a52006bd20e3
4e46200ecc3f7ae3e1ac3765,2011-08-13T06:56:14.000Z,Nice place to start a run.,4ac8e0f8f964a52006bd20e3
4b5e829170c603bb0bd990b4,2010-01-26T05:50:09.000Z,Clean up after your dog please.,4ac8e0f8f964a52006bd20e3
5bb5b701bcbf7a002ca3a7a2,2018-10-04T06:45:21.000Z,"We have been going to Provence for many years.  I had a birthday there one year and many wonderful afternoons on their lovely waterfront patio. We were there tonight, a group of us and it was great.",4aad3bc3f964a520255f20e3
5228387811d2e9590da16a52,2013-09-05T07:53:28.000Z,"Best eggs Benny in the city! Great place for a date or change of environment for a lax, delicious meal. Stick around for coffee or tea.",4aad3bc3f964a520255f20e3
5084af42e4b0974e5281254b,2012-10-22T02:28:18.000Z,Everything is good! Had the prawn scallop open ravioli: rich without being overbearing and with the scent of truffle oil~,4aad3bc3f964a520255f20e3
523a722111d22280da1df989,2013-09-19T03:40:17.000Z,"Nice view, good service and wonderful seafood choices. Tuna with quinoa and sautéed spinach was totally amazing. So were the mussels.",4aad3bc3f964a520255f20e3
5d5997d484e0fb000653406e,2019-08-18T18:24:20.000Z,Great brunch pairing Seafood Crepes with very reasonable priced Champagne,4aad3bc3f964a520255f20e3
5c82f23393bd630039a08d71,2019-03-08T22:52:35.000Z,Great views and people watching coupled with a well designed and versatile food and wine program.  A constant favorite.,4aad3bc3f964a520255f20e3
55d40fcb498eef9ef085e94e,2015-08-19T05:10:35.000Z,Newly renovated! Wine on tap! Amazing food! Recommended!!!,4aad3bc3f964a520255f20e3
5cc51c171de765002c2a3963,2019-04-28T03:20:55.000Z,Perfect wine pairing seafood crepes with a glass of Tantalus Winery Riesling,4aad3bc3f964a520255f20e3
53b05d7e498e0120a44ad458,2014-06-29T18:39:58.000Z,"I was a bit disappointed by the prawn and lobster omelette with very little prawns and lobster, actually it seemed more a vegetarian omelette rather untasteful!",4aad3bc3f964a520255f20e3
5ad9005cbb8d360c8840e9b9,2018-04-19T20:47:24.000Z,Risotto balls & trio of smoked fish,4aad3bc3f964a520255f20e3
537acbdc498e64d16052fbb9,2014-05-20T03:28:28.000Z,What us there to say about the bay? Well...people comes to mind. If you want to have a chat this is the best place in Vancouver. Plus the most stunning view of the ocean. Wanna play tennis and birds!,4bcbdf5268f976b049e86183
4fd1a0e4e4b095af5b256613,2012-06-08T06:51:16.000Z,"Love walking to English Bay, grabbing some take out and eating it while the sunsets:-) Its a great spot to people watch and take in the beauty of our city. We are blessed! Aren't we???",4bcbdf5268f976b049e86183
5a6c3cabad17890ecce55a3a,2018-01-27T08:47:39.000Z,"I love coming to the beach here. It’s beautiful. Summer, winter. Sunshine, rain or fog. You can’t go wrong visiting this beach.",4bcbdf5268f976b049e86183
5260d920498e1925a85391de,2013-10-18T06:45:52.000Z,Best spot for fireworks in the summer. I would recommend the walk down Denman on your way down on a sunny day. Lots of great food and cafes.,4bcbdf5268f976b049e86183
55cdccf3498e7f6a5d017a64,2015-08-14T11:11:47.000Z,It's a shame they have a lot of rules. You can barely enjoy being there. The only thing that make it worth is the sunset and the great atmosphere people bring you there.,4bcbdf5268f976b049e86183
599e37090881585cc98283ff,2017-08-24T02:16:41.000Z,This is my favorite neighborhood spot for happy hour. Great staff and groovy music.,4bcbdf5268f976b049e86183
53c1aa0b11d2d77f6ba5cca7,2014-07-12T21:35:07.000Z,"I live a block away and literally chill at the other beach every evening. Grab a blanket, a book and pick your favourite tree to lie under. The ocean will relax you completely!",4bcbdf5268f976b049e86183
4f147f1ae4b0f2c2146e82d9,2012-01-16T19:48:42.000Z,Amazing area but too bad putting in cactus club where there should be ice cream vendors for beach goers. Who eats a sit down meal at a beach. My 2 cents.  Support Vancouver parks not corporate power!,4bcbdf5268f976b049e86183
5e01b792fbf096000652525f,2019-12-24T07:00:34.000Z,"Nice place to make a picnic, spend with friends, date...",4bcbdf5268f976b049e86183
4e36f8668130f2e62cc24297,2011-08-01T19:03:02.000Z,"English Bay keeps getting better and better. A little more crowded in 2011, as compared to the 1930's, but still one of thee best places to relax and sun.",4bcbdf5268f976b049e86183
59626bcf6fd62634a7e5ed57,2017-07-09T17:45:51.000Z,Comfortable space to chill out and read or work. The cold brew is especially good. Their wrap + salad combo is surprisingly tasty and one of the better priced lunches you can find in the city.,531f860e498e932bf3c1ecfb
558cf1be498e74d6bc918427,2015-06-26T06:31:26.000Z,This location is great relaxing and reading and secret little hint for those at the beach in search of a clean bathroom...JJ bean is your answer.,531f860e498e932bf3c1ecfb
5869740976b8b218893358ab,2017-01-01T21:26:33.000Z,Go for the savory cheese scone ..or something like that... pairs well with the good filtered coffee.. ask to warm it up a bit!,531f860e498e932bf3c1ecfb
53238b68498eecc2837b01a4,2014-03-14T23:06:16.000Z,"Beautiful design, friendly customer services & great cafe latte",531f860e498e932bf3c1ecfb
554f8d02498ed82b61c3b7af,2015-05-10T16:53:22.000Z,"🍪 (filling but tasty, not too sweet). ☕️ (Railtown, smoky and delicious)",531f860e498e932bf3c1ecfb
550bc774498e58d2af7edb68,2015-03-20T07:08:36.000Z,Make sure you get there early for the fresh cinnamon buns. They run out!,531f860e498e932bf3c1ecfb
5bf6e49d12c8f0002c7ca45b,2018-11-22T17:17:17.000Z,"Good coffee and atmosphere, but food is bland and has only few options",531f860e498e932bf3c1ecfb
56effa7a498eea533df31e26,2016-03-21T13:43:22.000Z,Great ambience. Relaxing.,531f860e498e932bf3c1ecfb
537e2c05498e6b170861cfcb,2014-05-22T16:55:33.000Z,They have organic sugar here!!!,531f860e498e932bf3c1ecfb
590f5a147b2e0431a4894681,2017-05-07T17:32:04.000Z,French press medium roast.,531f860e498e932bf3c1ecfb
60fb21a29e7cca4618608c9d,2021-07-23T20:08:02.000Z,Great range of size in bras & lingerie. So many colors! Swimwear is limited but they do custom orders so that's ok if you can wait but I'm always a last minute shopper lol! By app only & they moved!,51076a5f164846261ad38fe0
5268760a11d20a81b461a96e,2013-10-24T01:21:14.000Z,"Bras now range from A - O cups. Bands start at 26"" and go upto 50""+. Maternity bras, Plus size bras, Convertible, Plunge, Pushup, etc.",51076a5f164846261ad38fe0
514c70fee4b0dc9e7f58469c,2013-03-22T14:55:58.000Z,Bras are amazing! A-K cups and beautiful bras for all cup sizes!,51076a5f164846261ad38fe0
51536251e4b08abb6d51cb5b,2013-03-27T21:19:13.000Z,Buy one Babydoll get a second Babydoll 50% for Prestige Members!,51076a5f164846261ad38fe0
517d895e498e199d48d5fc82,2013-04-28T20:41:02.000Z,Last day to get 25% off your purchase with a donation to the vancouver food bank,51076a5f164846261ad38fe0
514259fae4b002e3edccef11,2013-03-14T23:15:06.000Z,Every friday is Friend Fridays!,51076a5f164846261ad38fe0
59caa9c567af3a7cdee90905,2017-09-26T19:25:57.000Z,"The waitresses are gorgeous, the food and drinks are really really good. This might look like a tourist trap because of it's location but is not, premium food and premium service with an.awesome view.",4d3a00006de7721eed15ea49
5b400d27d4cc98002cae2499,2018-07-07T00:45:27.000Z,Really good food with friendly and helpful staff. There’s a really young front of house team that really have got their act together to make the restaurant run like clockwork.,4d3a00006de7721eed15ea49
542868c7498e9fd7426ce4bd,2014-09-28T20:00:07.000Z,Beautiful spot to see sunset. Sit downstairs with open windows or upstairs (closed windows).  Great bellini.  Their chicken is one of the most tender i have ever eaten. Great food overall.,4d3a00006de7721eed15ea49
55e1fac1498e7b3450d807fa,2015-08-29T18:32:33.000Z,The staff are beautiful gilrs and very helpful. The dinner was beautiful and watching the setting sun over dinner was just an amazing experience.,4d3a00006de7721eed15ea49
4ffcf44fe4b0cb44d944d206,2012-07-11T03:34:39.000Z,The appy section of the menu has lots of decent sized options for little $!  Ask your server for some suggestions if you just want a light meal. There are lots of yummy inexpensive choices here!,4d3a00006de7721eed15ea49
53c1b1a9498e0142256d5a55,2014-07-12T22:07:37.000Z,Love the view! And the raincoats greens salad is amazing!,4d3a00006de7721eed15ea49
5bb799414a7aae002c2bb3b4,2018-10-05T17:02:57.000Z,Wonderful place to watch the sunset in english bay. Chicken quesadillas very good,4d3a00006de7721eed15ea49
5004deace4b00da8d2a4b14d,2012-07-17T03:40:28.000Z,Get the tuna tataki salad. Fresh and delicious. Your mouth will explode with flavour! Best salad I've ever had...,4d3a00006de7721eed15ea49
57df60a5498eb016056fb238,2016-09-19T03:51:01.000Z,Mini burger and chicken lettuce wrap are my best in this place. The location beside beach make your day.,4d3a00006de7721eed15ea49
56edfc08498e6146b20fc914,2016-03-20T01:25:28.000Z,Sit upstairs for great views. Definitely worth reserving ahead especially if there are more than 4 of you.,4d3a00006de7721eed15ea49
60d7a56ccc956f0ac69cc03d,2021-06-26T22:08:44.000Z,"Nice bar, modern, nice patio, reasonable prices, and happy hour!!! visit it!",604859d906d2a567129f63d3
60e8ee3abef3cf1074cbd79d,2021-07-10T00:47:54.000Z,Spacious and nicely decorated!,604859d906d2a567129f63d3
60d7a58466efbb7d99b69af3,2021-06-26T22:09:08.000Z,Happy hour not bad prices and patio!,604859d906d2a567129f63d3
53f1f367498e96c9879f96d0,2014-08-18T12:36:55.000Z,Rent one of their cruiser bikes and take it around Stanley Park. It's pretty comfortable and stable enough that you can look around more and enjoy the scenery. The staff is very nice and helpful.,4bc3a0e7461576b022ed7e32
5271ba6d11d24640c7565732,2013-10-31T02:03:25.000Z,Friendly helpful bike rental. You can get money off vouchers from the tourist information guy that walks around English Bay beach.,4bc3a0e7461576b022ed7e32
5702c8c7498e5589de784cb4,2016-04-04T20:04:23.000Z,The best place to rent a bike in Vancouver!! Good prices a great location!!!,4bc3a0e7461576b022ed7e32
503024c3e4b08345cd339c32,2012-08-18T23:26:59.000Z,They have Croozer mini trailers for dogs!,4bc3a0e7461576b022ed7e32
4e232f3418a88345f05e5abb,2011-07-17T18:51:32.000Z,Great service and friendly staff.,4bc3a0e7461576b022ed7e32
5720e39c498e776aa7a6a04e,2016-04-27T16:06:52.000Z,"Best damn homemade fluffy toast around! Quiet,calm,cafe. Very fast.#SweetBread #cheap #lots #serverAttila #breakfast",4b197914f964a520f8dd23e3
5fe3e370dbba7c30c461585b,2020-12-24T00:40:16.000Z,"Meat Lover’s Breaky! Best hangover breakfast even if ya don’t drink ;) Yes, yes indeed that is some tasty thick-cut made-in-house sourdough toast there. Friendly service. (Deserves a higher rating.)",4b197914f964a520f8dd23e3
585c2c852321c6675bfe0236,2016-12-22T19:41:57.000Z,"The hash browns are some of the best I have ever had!! The desserts were amazing, too! Cozy atmosphere and nice washroom. All in all awesome!",4b197914f964a520f8dd23e3
527fcb2d498e1c351b278de6,2013-11-10T18:06:37.000Z,"Good value breakfast is the classic then add a side if extra hungry! My fav is 2 eggs over easy, Rye toast(dry), 3 strips of bacon. Add side pancake (no icing sugar) Yum!",4b197914f964a520f8dd23e3
5dd97d0baac9ad00064d7b20,2019-11-23T18:40:11.000Z,Deluxe Breakfast is the best cost benefit around! Great food quality tastes-like homemade breakfast. Red Umbrella Benny also is delicious!,4b197914f964a520f8dd23e3
57f164fd498e157b6efe05a3,2016-10-02T19:50:21.000Z,It's always a good sign when there is a line up for a place. I had the Meat Lovers. It was very filling.,4b197914f964a520f8dd23e3
58debb40876ade2e2fe7b6d8,2017-03-31T20:25:36.000Z,All day breakfast!  Home made breads. Great neighborhood resto!  Friendly staff as well. Can't go wrong.,4b197914f964a520f8dd23e3
54d965b8498e04e7e1c353d4,2015-02-10T01:58:16.000Z,"Hashbrowns are delicious, should consider ordering an extra side of it!",4b197914f964a520f8dd23e3
574c6f34498e57b0d9926793,2016-05-30T16:49:56.000Z,"Good breakfast , good coffee , is possible to add extra sides",4b197914f964a520f8dd23e3
5975f962dec1d652d1f346c1,2017-07-24T13:42:58.000Z,"Other than the cappuccino, we weren't fans of much. The Mediterranean omelet was supposed to have had feta inside. Tasted like it was filled with hot mayo instead. The toast was overly buttered & cold",4b197914f964a520f8dd23e3
55da6605498e79e052671270,2015-08-24T00:32:05.000Z,I had it delivered to my home. Butter chicken is amazing and the spinach curry too.,4e98e72d55033ea8ab83cddd
5653d0e7498ef8cdad84a543,2015-11-24T02:52:23.000Z,"Dine in deal for dinner is good value for your money, quality is probably 6.5-7/10",4e98e72d55033ea8ab83cddd
4f614bcbe4b09a064840e083,2012-03-15T01:54:19.000Z,"The buttered chicken is excellent even delivered to your home,tender and spiced just right... :)",4e98e72d55033ea8ab83cddd
57ba4c9ccd10826489d9cc9c,2016-08-22T00:51:40.000Z,Service and food are excellent. Highly recommend.,4e98e72d55033ea8ab83cddd
566643c8498e4a0b645e6053,2015-12-08T02:43:20.000Z,get extra spicy! was fabulous,4e98e72d55033ea8ab83cddd
4ebd72d65c5c2798330aa272,2011-11-11T19:09:10.000Z,the butter chicken is savage. Ask for you naan extra crispy.,4e98e72d55033ea8ab83cddd
4ec8b1264690116a8d97e609,2011-11-20T07:49:58.000Z,Try the butter chicken. Very good.,4e98e72d55033ea8ab83cddd
5a05f88e67e5f21fa7b5e413,2017-11-10T19:05:50.000Z,Free parking behind the branch!,564a528e498ec0fffbc90e49
57387efa498eb441e0ab360d,2016-05-15T13:51:54.000Z,Just beautiful!,4c1823da834e2d7f0a812880
55da53dc498ec2067bc8d3f5,2015-08-23T23:14:36.000Z,Always a good photo opp here,4c1823da834e2d7f0a812880
521a8e1111d25620dc47607c,2013-08-25T23:06:57.000Z,Clime one for a better shot,4c1823da834e2d7f0a812880
